source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://hoerspiele.dra.de/detailansicht/5020637,Childhood Stories Moskau,2023,DRA,Russians,Butterland,medium,first named figure in description,The radio work brings together the stories of young Russians who were born between 1980 and 1990.,"The radio work brings together the stories of young Russians who were born between 1980 and 1990. Their memories reflect the gradual turning away from the West, the growing concern and ultimately despair over the war in Ukraine."
https://hoerspiele.dra.de/detailansicht/5026018,Schalter Licht Zimmer,2023,DRA,Albrecht Kunze,Albrecht Kunze,medium,role/name phrase in description,The Frankfurt pop producer and theater composer Albrecht Kunze mixes a radio piece live under the eyes and ears of 7 guests in Stuttgart's SWR Podcast Studio 13 that revolves around arbitrary and involuntary memories.,The Frankfurt pop producer and theater composer Albrecht Kunze mixes a radio piece live under the eyes and ears of 7 guests in Stuttgart's SWR Podcast Studio 13 that revolves around arbitrary and involuntary memories.
https://hoerspiele.dra.de/detailansicht/5026040,Genka haut ab (1. Teil),1970,DRA,Genka,Nikolai Petscherski,medium,first named figure in description,"A radio work based on Genka runs away (Diary of a Louseboy) (Youth book, Russian).","A radio work based on Genka runs away (Diary of a Louseboy) (Youth book, Russian)."
https://hoerspiele.dra.de/detailansicht/5026041,Genka haut ab (2. Teil),1970,DRA,Genka,Nikolai Petscherski,medium,first named figure in description,"A radio work based on Genka runs away (Diary of a Louseboy) (Youth book, Russian).","A radio work based on Genka runs away (Diary of a Louseboy) (Youth book, Russian)."
https://hoerspiele.dra.de/detailansicht/5026302,Dear alter Ego,2023,DRA,My work,Ulrike Haage; Maya Deren,medium,named subject action,"""My work is more about exploring the medium of film than about achieving a preconceived goal."" This is how film theorist and pioneer Maya Deren describes her motivation.","""My work is more about exploring the medium of film than about achieving a preconceived goal."" This is how film theorist and pioneer Maya Deren describes her motivation."
https://hoerspiele.dra.de/detailansicht/5026565,EM-Suite op. 42,2023,DRA,Using,Daniel Hensel,medium,first named figure in description,"Using a variety of materials from the text-sound archive of the Ensemble Modern (EM), founded in 1980, the Büdingen (Wetterau)-based composer and musicologist Daniel Hensel (born 1978) has drawn a multifaceted portrait of this leading formation for new music based in Frankfurt am Main.","Using a variety of materials from the text-sound archive of the Ensemble Modern (EM), founded in 1980, the Büdingen (Wetterau)-based composer and musicologist Daniel Hensel (born 1978) has drawn a multifaceted portrait of this leading formation for new music based in Frankfurt am Main."
https://hoerspiele.dra.de/detailansicht/5026069,Taschi de le,1971,DRA,Memories,Ursula Feldhege,medium,first named figure in description,Memories of a Tibetan refugee child.,Memories of a Tibetan refugee child.
https://hoerspiele.dra.de/detailansicht/5029345,Das Geheimnis der gelben Tapete,2019,DRA,"Emilia, Henriette, and their family",Andrea Schomburg,medium,curated title override,"There is great rejoicing when Emilia, her sister Henriette and both parents are about to move into a big house.","There is great rejoicing when Emilia, her sister Henriette and both parents are about to move into a big house. It is the house of Aunt Treppchen and Aunt Klößchen; The two sprightly ladies want to go on a trip around the world and no longer need their old home."
https://hoerspiele.dra.de/detailansicht/5029471,Flashback Crash (November-Reminiszenzen),2024,DRA,Cologne,Andreas Wagner,medium,first named figure in description,"“I’m currently working,” says the Cologne composer, multi-instrumentalist and improviser Andreas Wagner (born 1962), “on a musical puzzle game of memories and fragments of thoughts that gradually distort and over-expand the image!","“I’m currently working,” says the Cologne composer, multi-instrumentalist and improviser Andreas Wagner (born 1962), “on a musical puzzle game of memories and fragments of thoughts that gradually distort and over-expand the image!"
https://hoerspiele.dra.de/detailansicht/5029973,Mutter haben (1. Teil),2024,DRA,Having,Ruth Johanna Benrath,medium,first named figure in description,“Having a Mother” explores the question of how a weakened matriarchal line affects several generations.,“Having a Mother” explores the question of how a weakened matriarchal line affects several generations.
https://hoerspiele.dra.de/detailansicht/5029982,Mutter haben (2. Teil),2024,DRA,Having,Ruth Johanna Benrath,medium,first named figure in description,“Having a Mother” explores the question of how a weakened matriarchal line affects several generations.,“Having a Mother” explores the question of how a weakened matriarchal line affects several generations.
https://hoerspiele.dra.de/detailansicht/5031768,Kaf*KI,2024,DRA,Kafka,Robert Schoen,medium,first named figure in description,"(*bold: the human* // regular: the AI) In the dark corridors of Kafka's literary universe, a unique *well, don't exaggerate* radio work project is being created that blurs the boundaries between humans and artificial intelligence.","(*bold: the human* // regular: the AI) In the dark corridors of Kafka's literary universe, a unique *well, don't exaggerate* radio work project is being created that blurs the boundaries between humans and artificial intelligence."
https://hoerspiele.dra.de/detailansicht/5031783,Voices of the Invisible,2024,DRA,Priscilla McLean,Priscilla McLean,medium,role/name phrase in description,"Since the 1970s, the American composer Priscilla McLean has created several significant electro-acoustic works.","Since the 1970s, the American composer Priscilla McLean has created several significant electro-acoustic works. Their musical concept focuses on the wilderness and is influenced by Iannis Xenakis."
https://hoerspiele.dra.de/detailansicht/5031872,Fühl dich umarmt,2023,DRA,Andreas Jungwirth,Andreas Jungwirth,high,opening biographical apposition,"Andreas Jungwirth, born in Linz in 1967, studied German and theater studies as well as acting at the conservatory in Vienna.","Andreas Jungwirth, born in Linz in 1967, studied German and theater studies as well as acting at the conservatory in Vienna. He has lived as a freelance author since 2000, first in Berlin and since 2010 again in Vienna."
https://hoerspiele.dra.de/detailansicht/5032659,Mögen Sie Emily Dickinson?,2021,DRA,Emily Dickinson,Kai Grehn,high,manual override,A radio work based on letters and poems by Emily Dickinson.,"Emily Dickinson (1830 – 1886) had to wait until the 1950s until her almost 1,800 poems could appear in a complete edition."
https://hoerspiele.dra.de/detailansicht/5033171,Dschinns (1. Teil),2024,DRA,Hüseyin Yılmaz,Fatma Aydemir,medium,first named figure in description,Hüseyin Yılmaz worked hard in Germany for thirty years.,Hüseyin Yılmaz worked hard in Germany for thirty years. He came from Turkey as a guest worker. And now he is finally fulfilling his dream: a condominium in Istanbul.
https://hoerspiele.dra.de/detailansicht/5033172,Dschinns (2. Teil),2024,DRA,Hüseyin Yılmaz,Fatma Aydemir,medium,first named figure in description,Hüseyin Yılmaz worked hard in Germany for thirty years.,Hüseyin Yılmaz worked hard in Germany for thirty years. He came from Turkey as a guest worker. And now he is finally fulfilling his dream: a condominium in Istanbul.
https://hoerspiele.dra.de/detailansicht/5035405,"Mein Sohn, Nephew and Bacsi! - Ephraim Kishon und Friedrich Torberg",2024,DRA,They,Ephraim Kishon; Friedrich Torberg,medium,first named figure in description,"They were both called Ephraim, although one of them was better known as Friedrich, both loved a good sense of humor, were water polo players in their youth and came, one more, the other a little less, from Hungary.","They were both called Ephraim, although one of them was better known as Friedrich, both loved a good sense of humor, were water polo players in their youth and came, one more, the other a little less, from Hungary."
https://hoerspiele.dra.de/detailansicht/5036353,Mein Leben als Spam (4. Folge: Der totale Differenzvektor),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036350,Mein Leben als Spam (1. Folge: Chattie),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036352,"Mein Leben als Spam (3. Folge: Turing negative, living positive)",2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036351,Mein Leben als Spam (2. Folge:Festnetz und Strafe),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036354,Mein Leben als Spam (5. Folge: Nett sein),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036355,Mein Leben als Spam (6. Folge: Allgemeine Erklärung der Maschinenrechte),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036356,Mein Leben als Spam (7. Folge: Im Schacht),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5036357,Mein Leben als Spam (8. Folge: Vor der Tür),2024,DRA,The young civil servant Miriam,Hans Christoph Böhringer,medium,named subject action,"The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices.","The near future: AI isn't really smart yet, but it's enough for a flood of fake images, texts and voices. Spam filters are now a state responsibility. The young civil servant Miriam is also working on this."
https://hoerspiele.dra.de/detailansicht/5041401,DYSTOPIA Sound Art Biennale 2024,2025,DRA,Things,Golo Föllmer,medium,first named figure in description,Things are not looking good for the world.,"Things are not looking good for the world. You can read, see - and hear this everywhere today."
https://hoerspiele.dra.de/detailansicht/5039191,Lélé,2025,DRA,A man,Sathyan Ramesh,medium,generic protagonist phrase,A man writes a thank you letter.,"A man writes a thank you letter. “Lélé” is the fictional exchange of letters between two people who couldn’t be more different and couldn’t live either. An elderly widower expresses gratitude for the result of an online order – a custom-made dog collar with an embroidered name, “Oskarla.”."
https://hoerspiele.dra.de/detailansicht/5042232,Bite 5634,2025,DRA,Mariana Carvalho,Mariana Carvalho,medium,first named figure in description,"Mariana Carvalho (São Paulo/Berlin) is a performer, musician and sound artist and works with voices, interactions between bodies, (inner) hearing, relationships, transduction, materials, mail art and prepared piano.","Mariana Carvalho (São Paulo/Berlin) is a performer, musician and sound artist and works with voices, interactions between bodies, (inner) hearing, relationships, transduction, materials, mail art and prepared piano."
https://hoerspiele.dra.de/detailansicht/5044257,Srebrenica,2025,DRA,Armin Smailovic,Armin Smailovic; Branko Šimić,medium,first named figure in description,Armin Smailovic's documentary work focuses primarily on societies in crisis and war zones as well as the political consequences of armed conflicts.,Armin Smailovic's documentary work focuses primarily on societies in crisis and war zones as well as the political consequences of armed conflicts.
https://hoerspiele.dra.de/detailansicht/5048009,Jureks Reise,2007,DRA,Soviet Union,Ulrich Woelk; Uta Hallant,medium,first named figure in description,"On October 4, 1957, the Soviet Union opened the space age with the launch of Sputnik, which orbited the earth around 800 times before burning up upon re-entry into the atmosphere - that's what the history books say.","On October 4, 1957, the Soviet Union opened the space age with the launch of Sputnik, which orbited the earth around 800 times before burning up upon re-entry into the atmosphere - that's what the history books say."
https://hoerspiele.dra.de/detailansicht/5048435,Mohnrot,2023,DRA,Caught,Sarah Lena Steinhauser,medium,first named figure in description,Caught between the noise of the past and the obsessive thoughts of the present.,Caught between the noise of the past and the obsessive thoughts of the present. A way out to freedom is sought. The way out should be a test of courage. A woman lashes herself between the tracks.
https://hoerspiele.dra.de/detailansicht/5051469,ETTY (2. Teil),2025,DRA,Jewish,Etty Hillesum,medium,first named figure in description,"In the second part of the two-part radio work, the Dutch Jew Etty Hillesum describes the increasing restrictions and persecution against Jewish people, and she writes openly about daily life, injustice and her own feelings about it.","In the second part of the two-part radio work, the Dutch Jew Etty Hillesum describes the increasing restrictions and persecution against Jewish people, and she writes openly about daily life, injustice and her own feelings about it."
https://hoerspiele.dra.de/detailansicht/5051389,P R I N C E - FunkyPurpleAssoziationen,2026,DRA,Based,Elisabeth Weilenmann,medium,first named figure in description,"Based on Prince's birth in 1958 in Minneapolis, the radio work ""P R I N C E - FunkyPurpleAssociations"" unfolds a multi-layered sound portrait of a person who was described as an icon, a hymn maker, a musical universalist - his childhood between jazz and violence, his religious influence, his radical artistic...","Based on Prince's birth in 1958 in Minneapolis, the radio work ""P R I N C E - FunkyPurpleAssociations"" unfolds a multi-layered sound portrait of a person who was described as an icon, a hymn maker, a musical universalist - his childhood between jazz and violence, his religious influence, his radical artistic..."
https://hoerspiele.dra.de/detailansicht/5051454,ETTY (1. Teil),2025,DRA,Etty Hillesum,Etty Hillesum,high,opening named biographical sentence,Etty Hillesum was a Dutch Jew who was murdered in the Auschwitz concentration camp in 1943.,"Etty Hillesum was a Dutch Jew who was murdered in the Auschwitz concentration camp in 1943. After she met Julius Spier in 1941, who worked in both psychoanalysis and body therapy, she began writing diaries on his recommendation."
https://hoerspiele.dra.de/detailansicht/5050267,Die wirkliche Lämmchenhaftigkeit,2026,DRA,Five,Ursula Krechel,medium,first named figure in description,Five people are looking for a childhood.,"Five people are looking for a childhood. A cabinet of curiosities with dolls, stuffed animals, folded papers buried deep within them or a dream that passes tenderly on the tongue."
https://wirklichkeitimradio.de/stueck/bananen-heinz/,Bananen-Heinz,1983,Wirklichkeit,Although,Ror Wolf,medium,first named figure in description,"A stroke of luck: Although seemingly completely different, both are driven by the same question: How do you tell a life story?","A stroke of luck: Although seemingly completely different, both are driven by the same question: How do you tell a life story? – The Hessian street vendor Heinz B."
https://wirklichkeitimradio.de/stueck/so-long-goodbye/,So long good-bye,1978,Wirklichkeit,So long good-bye,Harun Farocki,low,curated title fallback,An icon of documentary filmmaking with a radio work that literally deconstructs pop music.,An icon of documentary filmmaking with a radio work that literally deconstructs pop music. Extremely close and extremely analytical at the same time. Didn’t David Bowie record “Heroes” at this exact location this year?
https://wirklichkeitimradio.de/stueck/ein-weites-dunkles-land/,Ein weites dunkles Land,1982,Wirklichkeit,Klaus Lindemann,Klaus Lindemann,medium,role description confirms author subject,"The author goes into the dark land of psychiatry and holds the microphone in the garden, in the bathroom, in the dormitory, in the kitchen and also in the isolation cell.","The author goes into the dark land of psychiatry and holds the microphone in the garden, in the bathroom, in the dormitory, in the kitchen and also in the isolation cell."
https://wirklichkeitimradio.de/stueck/gar-nicht-so-einfach-sich-am-leben-vorbeizuschleifen/,"Gar nicht so einfach, sich am Leben vorbeizuschleifen",1981,Wirklichkeit,Original,Andreas Schroth und Gabriele Thaler,medium,first named figure in description,"Original sound from 1981: Erich Graf, 85 years old, is the last scissor grinder in Berlin.","Original sound from 1981: Erich Graf, 85 years old, is the last scissor grinder in Berlin. He goes whistling through the backyards and offers his services. His memories go back to the imperial era."
https://wirklichkeitimradio.de/stueck/mein-partner-hansipiepchen/,Mein Partner Hansipiepchen,1973,Wirklichkeit,Mein Partner Hansipiepchen,Charlotte Niemann und Matthias Niemann,low,curated title fallback,An original piece and at the same time an oppressive chamber piece - which was completely unknown to us before.,"An original piece and at the same time an oppressive chamber piece - which was completely unknown to us before. Welserstraße 13, West Berlin, 1973. The location and time information is precise."
https://wirklichkeitimradio.de/stueck/springtime-it-brings-on-the-shearing/,Springtime it brings on the shearing,1987,Wirklichkeit,Kaye Mortley,Kaye Mortley,medium,first named figure in description,Kaye Mortley's sound is a must-hear.,Kaye Mortley's sound is a must-hear.
https://wirklichkeitimradio.de/stueck/der-dicke-lipinski/,Der dicke Lipinski,1989,Wirklichkeit,Image,Sieglinde Scholz-Amoulong,medium,first named figure in description,Image of a dying state: Hans Lipinski works in the Jänschwalde brown coal power plant.,Image of a dying state: Hans Lipinski works in the Jänschwalde brown coal power plant. His portrait is to be broadcast on the 40th anniversary of the GDR in October 1989. “The Fat Lipinski” is one of those rare pieces in which something happens “along the way” that completely overturns the original plan without the project being abandoned.
https://wirklichkeitimradio.de/stueck/die-callas-beschreibung-einer-leidenschaft/,Die Callas — Beschreibung einer Leidenschaft,1987,Wirklichkeit,Callas,Claudia Wolff,low,curated title fallback,An author gets to the bottom of her personal passion.,"An author gets to the bottom of her personal passion. Your feature breaks the journalistic norm and is both homage and defense. You can hear the first part of the feature in the player above, the second part is here."
https://wirklichkeitimradio.de/stueck/vorname-jonas/,Vorname Jonas,1983,Wirklichkeit,Jonas,Thomas Heise,high,story-of phrase,Die Geschichte von Jonas ist eine tragische.,"Final production AdK mix: Rolf Haberlandt Editing: Anette Gudra Premiere: Academy of Arts September 20, 1989 Original broadcast: Berliner Rundfunk January 1990 Length: 53'30 Heise's ""Jonas"" reveals rare insights into the GDR's official system."
https://wirklichkeitimradio.de/stueck/mirjam/,Mirjam,1975,Wirklichkeit,Mirjam Ich,Werner Meyke,high,portrait title is name + full-name expansion,Mirjam,Nothing else (except at the beginning of a bathtub). And precisely because of this: extremely connectable to today. That would be a great subcategory: feature portraits that have female first names as titles.
https://wirklichkeitimradio.de/stueck/jetzt/,Jetzt,1998,Wirklichkeit,Jetzt,"Norbert Zähringer, Uta Richter, Stella Luncke, Julia Miehe, Zabin Kaiser, Constanze Fröhlich und vielen anderen Studenten des Theaterwissenschaftlichen Seminars der Humboldt Universität Berlin",high,portrait title is name,Jetzt,Now – Berlin at night Berlin at night. Six students swarm out at the same time and simulate a “live” feature.
https://wirklichkeitimradio.de/stueck/verkaufskanonen/,Verkaufskanonen,1976,Wirklichkeit,Sales,Henryk M. Broder,medium,first named figure in description,Sales cannons Stations of the outpatient trade By Henryk M.,Sales cannons Stations of the outpatient trade By Henryk M. Broder from an unusual side: as an original chronicler of an eloquent guild.
https://wirklichkeitimradio.de/stueck/steh-auf-es-ist-krieg/,"Steh auf, es ist Krieg!",1986,Wirklichkeit,Soviet Union,Paul Kohl,medium,first named figure in description,The reports of contemporary witnesses from the Soviet Union and those of the German soldiers hardly coincide at all.,The reports of contemporary witnesses from the Soviet Union and those of the German soldiers hardly coincide at all. Paul Kohl lets both sides tell their stories.
https://wirklichkeitimradio.de/stueck/die-bidonvilles-von-paris/,Die Bidonvilles von Paris,1967,Wirklichkeit,Bidonvilles,Hubert Fichte,medium,first named figure in description,The Bidonvilles of Paris Attempt to complete a map of France By Hubert Fichte With: Herbert Duprow and Walter Andreas Schwarz Director: Imo Wilimzig Production: SDR 1967 Length: 57'56 Not a nice déjà vu: what Hubert Fichte said in 1967 about the poor settlements of the Parisian banlieues still seems familiar today.,The Bidonvilles of Paris Attempt to complete a map of France By Hubert Fichte With: Herbert Duprow and Walter Andreas Schwarz Director: Imo Wilimzig Production: SDR 1967 Length: 57'56 Not a nice déjà vu: what Hubert Fichte said in 1967 about the poor settlements of the Parisian banlieues still seems familiar today.
https://wirklichkeitimradio.de/stueck/schnee-auf-pflaumenbluete/,Schnee auf Pflaumenblüte,2004,Wirklichkeit,Schnee,Malte Jaspersen,low,curated title fallback,"Yes, if you don't lose the self-irony and still take it seriously.","Yes, if you don't lose the self-irony and still take it seriously."
https://www.hoerspielundfeature.de/angst-haben-fast-alle-100.html,Angst haben fast alle,2024,DLF/DLF Kultur,Arson,Johanna Tirnthal und Timo Stukenberg,medium,first named figure in description,"Arson attacks, arguments in the community, attacks by right-wing extremists – the lives of homeless people are marked by violence.","Arson attacks, arguments in the community, attacks by right-wing extremists – the lives of homeless people are marked by violence. They are sold by securities and insulted by strangers."
https://www.hoerspielundfeature.de/feature-verlorene-freiheit-100.html,Verlorene Freiheit,2026,DLF/DLF Kultur,Fatima; Zahra; Zainab,Vanessa Schlesier,high,manual override,"A feature about Fatima, Zahra, and Zainab living under Taliban rule in Kabul, where family pressure, lost independence, fear, and the effort not to disappear shape everyday life.","Zahra studies, does martial arts and helps support her family. Then the Taliban seize power. There is now nothing left of what was once her life. A feature about Afghan women's struggle not to disappear."
https://www.hoerspielundfeature.de/feature-eingraviert-100.html,Eingraviert,2026,DLF/DLF Kultur,Christin and the tattoo studio clients,Gülseren Sengezer,medium,curated title override,"In Christi's tattoo studio, stories of life, suffering and loss are engraved on the skin.","In Christi's tattoo studio, stories of life, suffering and loss are engraved on the skin. The boss offers everyone a safe place. But when cancer comes, Christin needs help herself."
https://www.hoerspielundfeature.de/la-belle-teil-1-krimi-terror-auf-der-tanzflaeche-100.html,Terror auf der Tanzfläche (1/2),2026,DLF/DLF Kultur,La Belle,Viviane Koppelmann,medium,first named figure in description,"A bomber turns himself in: He claims to have carried out the attack on the “La Belle” discotheque on April 5, 1986.","A bomber turns himself in: He claims to have carried out the attack on the “La Belle” discotheque on April 5, 1986. In the interrogation room he talks about his life. A crime radio work based on true events."
https://www.hoerspielundfeature.de/unsere-vergorenen-wunden-100.html,Unsere vergorenen Wunden,2026,DLF/DLF Kultur,Psychogram,Katrin Pitz,medium,first named figure in description,Psychogram • A patient explores the limits of her psychoanalyst.,"Psychogram • A patient explores the limits of her psychoanalyst. Sometimes she stalls him, sometimes she willingly gives him dreams, experiences, contradictions."
https://www.hoerspielundfeature.de/doku-drops-12-unvergessen-100.html,doku drops 12: (Un)Vergessen,2026,DLF/DLF Kultur,Eine Hungersnot,Zusammenstellung und Moderation: Judith Geffert und Ingo Kottkamp,high,opening biographical apposition,"Eine Hungersnot, die keine gewesen sein soll; eine Vatersprache, die verstummt ist.","A famine that was not supposed to have been; a father tongue that has fallen silent. Two short documentaries in Romanian and Czech revolve around buried memories. In German they are not only translated, but also developed further."
https://www.hoerspielundfeature.de/laendliche-kueche-in-zentralfrankreich-106.html,Ländliche Küche in Zentralfrankreich,2026,DLF/DLF Kultur,Ein pedantischer Koch,Harry Mathews,medium,generic protagonist phrase,Ein pedantischer Koch nimmt uns mit bei der Zubereitung eines traditionell französischen Gerichts: Lammschulterrollbraten.,"Culinary delights • It sizzles and hisses in the studio kitchen. “Stuffed lamb shoulder roll, boneless (farce double)” is on the chef’s menu at “Tour Lambert”."
https://www.hoerspielundfeature.de/feature-prinzenbad-100.html,Prinzenbad,2026,DLF/DLF Kultur,Ralf Bei,Ralf Bei der Kellen,medium,role/name phrase,The Prinzenbad in Berlin-Kreuzberg is probably the most famous outdoor swimming pool in Germany.,The Prinzenbad in Berlin-Kreuzberg is probably the most famous outdoor swimming pool in Germany. Our author Ralf Bei der Kellen has been a regular guest for years. He accompanied other regular guests for an entire summer season: life stories at the edge of the pool.
https://www.hoerspielundfeature.de/ostdeutsche-leben-2-4-liebe-in-zeiten-der-schichtarbeit-100.html,Liebe in Zeiten der Schichtarbeit,2023,DLF/DLF Kultur,Leipzig,Marcel Raabe und Manuel Waltz,medium,first named figure in description,The clearing out of a house in a former working-class district of Leipzig unearths a notebook.,"The clearing out of a house in a former working-class district of Leipzig unearths a notebook. It's full of scribbled vows of love, cooking recipes and failed attempts at dating."
https://www.hoerspielundfeature.de/immer-der-nase-nach-vom-stallgeruch-bis-zum-stinkefinger-104.html,Immer der Nase nach – vom Stallgeruch bis zum Stinkefinger,2026,DLF/DLF Kultur,Nase,Henrik von Holtum,low,curated title fallback,You often only notice your own sense of smell when something stinks.,"You often only notice your own sense of smell when something stinks. Hearing and seeing can quickly disappear in turbulent times, but we always sense immediately when something is in the air."
https://www.hoerspielundfeature.de/iolanda-eine-poetin-aus-sardinien-100.html,Iolanda,2026,DLF/DLF Kultur,Orlanda Sassus Stimme,Giorgia Cadeddu und Vittoria Soddu,high,opening named biographical sentence,Orlanda Sassus Stimme ist unvergesslich.,"Anyone who has heard the voice of Orlanda Sassu (1924–2015) will not forget her. Luckily, the Sardinian poet, singer and ecologist recorded her life on cassettes."
https://www.hoerspielundfeature.de/dona-dora-und-die-wueste-100.html,Doña Dora und die Wüste,2025,DLF/DLF Kultur,Between,Arndt Peltner,medium,first named figure in description,Between the Mexican border and the hope of a good life lies a merciless desert.,Between the Mexican border and the hope of a good life lies a merciless desert. Many die trying to cross it. But there are people who are not indifferent to their fate.
https://www.hoerspielundfeature.de/feature-ein-zimmer-fuer-mich-allein-und-jetzt-eigenbedarf-umverteilung-100.html,"Eigenbedarf, Umverteilung und ein Fernsehpromi",2025,DLF/DLF Kultur,The author,Karen Muster,medium,opening role phrase,The author lives with her husband and children in 75 square meters - a killer for relationships and work.,The author lives with her husband and children in 75 square meters - a killer for relationships and work.
https://www.hoerspielundfeature.de/feature-zimmer-fuer-mich-allein-kleine-wohnung-100.html,"Kleine Wohnung, Deadlines und Luxusprobleme",2025,DLF/DLF Kultur,The author,Karen Muster,medium,opening role phrase,The author lives with her husband and children in 75 square meters - a killer for relationships and work.,The author lives with her husband and children in 75 square meters - a killer for relationships and work.
https://www.hoerspielundfeature.de/heroin-im-alter-100.html,Heroin im Alter,2026,DLF/DLF Kultur,Heroin,Jörn Klare,low,curated title fallback,How do people who regularly use heroin and other drugs live?,"How do people who regularly use heroin and other drugs live? Jörn Klare met those affected aged 50, 60, 70 and more. Their stories show: There are easier fates - and there is no standard addiction process."
https://www.hoerspielundfeature.de/feature-100.html,Feature,2026,DLF/DLF Kultur,Feature authors and documentary makers,"Sengezer, Gülseren",medium,curated title override,"The documentary on the radio: features, short documentaries, audio stories with their very own signatures.","The documentary on the radio: features, short documentaries, audio stories with their very own signatures. Best of the creative author scene. Award-winning documentaries and feature classics."
https://www.hoerspielundfeature.de/hoerspiel-des-monats-dezember-2025-nie-wieder-gut-100.html,NIEWIEDERGUT oder Darf jetzt wirklich ein Jude der König von Bayern sein,2026,DLF/DLF Kultur,German Academy,Dana von Suffrin,medium,first named figure in description,The jury of the German Academy of Performing Arts named “NIEWIEDERGUT or Can a Jew really be the King of Bavaria” as the radio work of the month for December 2025.,The jury of the German Academy of Performing Arts named “NIEWIEDERGUT or Can a Jew really be the King of Bavaria” as the radio work of the month for December 2025.
https://www.hoerspielundfeature.de/hoerspiel-100.html,Hörspiel,2026,DLF/DLF Kultur,Classics,"Seiberlich, Pauline; Wenzel, Ingrid",medium,first named figure in description,"Classics of literature, exciting dramas, entertaining stories and innovative audio theater.","Classics of literature, exciting dramas, entertaining stories and innovative audio theater. There are great stories, strong voices and fine sounds here - radio works from the Deutschlandfunk program."
https://www.hoerspielundfeature.de/hoerspiel-ueber-nationalistische-gewalt-wolfwelt-100.html,Wolfwelt,2025,DLF/DLF Kultur,Culture,Gerhild Steinbuch,medium,first named figure in description,"Culture of remembrance • Repressed responsibility and armored bodies: Gerhild Steinbuch composes a polyphonic narrative from personal family memories, social forgetting and modern research on violence.","Culture of remembrance • Repressed responsibility and armored bodies: Gerhild Steinbuch composes a polyphonic narrative from personal family memories, social forgetting and modern research on violence."
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-die-callas-beschreibung-einer-leidenschaft-teil-2-100.html,Die Callas – Beschreibung einer Leidenschaft (2/2),2024,DLF/DLF Kultur,Musik zum Thema,Claudia Wolff,medium,about phrase,"Ein Feature-Klassiker, der das Sprechen über Musik zum Thema macht.","A feature classic that makes talking about music the topic. The second part is about the prima donna's difficult relationship with her audience. If you were looking for pure beautiful sound, you couldn't find it with her."
https://www.hoerspielundfeature.de/reihe-wirklichkeit-im-radio-die-callas-beschreibung-einer-leidenschaft-teil-1-100.html,Die Callas - Beschreibung einer Leidenschaft (1/2),2024,DLF/DLF Kultur,Die Autorin,Claudia Wolff,high,opening named biographical sentence,"Die Autorin ist 17 Jahre alt, als sie zum ersten Mal diese Stimme hört – da ist es um sie geschehen.","The author was 17 years old when she heard this voice for the first time - that's when it happened to her. Decades after the intoxicating early infection, she finally wants to get to the bottom of her passion."
